time,seconds_elapsed,z,y,x
1683691142977269000,0.03326904296875,0.20586042624115944,0.43731136694326994,0.2601515500076115
1683691142987239000,0.043239013671875,0.04265197776854038,0.5374748918294906,0.3507973049640655
1683691142997210000,0.053210205078125,0.17229191863834856,0.4016705831110477,0.338084538385272
1683691143007181000,0.06318115234375,0.4536772492021322,0.30542876171320676,0.3898335764534771
1683691143017152000,0.073152099609375,0.5609235719561576,0.29713439609855413,0.4175415214598179
1683691143027122000,0.083121826171875,0.40985973478555676,0.25220205230787396,0.24568463323786854
1683691143037092900,0.0930927734375,0.36459962034523485,0.18577245471924542,-0.009681289928406476
1683691143047064000,0.10306396484375,0.488241782104969,0.19271920511722562,-0.15599807870239019
1683691143057035000,0.113034912109375,0.6921709480226039,0.2047808143109083,-0.04568213924467563
1683691143067005000,0.1230048828125,0.8930383882820606,0.25471622708588837,-0.1273366323634982
1683691143076976000,0.13297607421875,0.8627817817062139,0.4016840271145105,-0.5812935752898455
1683691143086947000,0.142947021484375,0.6975444577544927,0.5714167627893388,-1.149162728600204
1683691143096917800,0.152917724609375,0.38791502948105333,0.8068208250313996,-1.2287132351770997
1683691143106888000,0.162887939453125,-0.024659809482097624,0.7992647105634212,-0.7635463314503431
1683691143116859000,0.17285888671875,-0.18903613269031047,0.6653488459400833,-0.3156947196617722
1683691143126829800,0.182829833984375,-0.22507950597405432,0.8839759609043598,0.08908055146634578
1683691143136801000,0.192801025390625,-0.518548073041439,1.3848933924481273,-0.025411796893179416
1683691143146771000,0.20277099609375,-0.23951368951797483,0.8544295484244823,-0.2611839617952704
1683691143156742000,0.212741943359375,0.6076274554640054,0.1333697750478983,-0.22033085014224052
1683691143166713000,0.222713134765625,0.7326742233246565,-0.29030425781756636,-0.07980477359890938
1683691143176683800,0.232683837890625,0.46026247281134125,-0.4242985945045948,-0.5967354745715856
1683691143186654000,0.242654052734375,0.728846189469099,0.41526919261366124,-0.9059031305521726
1683691143196625000,0.252625,0.6931278103560209,1.3533436773218215,0.0547004352197051
1683691143206595800,0.262595947265625,1.2772574858546257,1.7733847605124116,1.0458715732127428
1683691143216567000,0.272567138671875,1.7037895384997128,2.001302997043729,1.5360527989476918
1683691143226537000,0.282536865234375,1.011864674192667,1.6952902979627251,1.5964403398931026
1683691143236508000,0.2925078125,0.3183171771198511,1.0460239872954786,1.341938924601674
1683691143246479000,0.30247900390625,0.43054304185211656,1.017606724976003,1.0962997379407287
1683691143256450000,0.312449951171875,-0.27820494696199893,0.814055598590523,0.4070280184909701
1683691143266420000,0.322419921875,-1.0240098700165747,1.746436255571246,1.2754907684430479
1683691143276391000,0.332390869140625,-0.7488619725376368,2.0422943481236695,1.9931328423306345
1683691143286361900,0.34236181640625,0.13444821793437003,1.7029589328944683,2.0430010350883006
1683691143296332800,0.352332763671875,1.101246838954091,1.1923843229502438,2.728644919429719
1683691143306303000,0.362302978515625,0.8443839552283287,-0.34328254541978237,3.245723504440486
1683691143316274000,0.37227392578125,0.07802548896670342,0.6237963538460433,2.225124904172122
1683691143326245000,0.3822451171875,0.12862287278175352,2.5270634856820107,2.630725812469423
1683691143336216000,0.392216064453125,0.5738116951018571,1.912830348342657,3.288613090357184
1683691143346186000,0.40218603515625,0.7948685214310884,1.5518324057511985,3.415639049336314
1683691143356157200,0.4121572265625,1.091731407111883,2.077113878700882,3.572092178329825
1683691143366127900,0.4221279296875,1.4056237535268068,2.197845852102339,3.5588089183866978
1683691143376098800,0.432098876953125,1.354462306088209,2.5618162346333264,3.4651761104434726
1683691143386069000,0.442069091796875,1.0232242725968361,3.194237355092168,2.5333710613936185
1683691143396040000,0.4520400390625,0.502982839640975,2.2513285820953546,2.4476643702745435
1683691143406011000,0.462010986328125,-0.2052653829574585,2.1406093225337566,3.1484295436412095
1683691143415982000,0.471982177734375,-0.4419581698358059,1.5940440924063324,3.224752320343256
1683691143425952000,0.481951904296875,-1.6226216598540544,1.6458756941914559,2.05040634290874
1683691143435923000,0.4919228515625,-1.9098025249540804,1.5598416708141565,0.4548012847959995
1683691143445894000,0.501893798828125,-1.5267875424742698,1.3496046369239687,-1.0563397757351398
1683691143455864800,0.51186474609375,-1.742784747326374,0.8728206529006362,-1.7203057890146969
1683691143465834800,0.521834716796875,-1.79437815644145,0.05784370168149471,-1.8705851978093384
1683691143475806000,0.531805908203125,-1.9551655152469871,-0.6967343104153871,-2.304185289144516
1683691143485777000,0.54177685546875,-2.3929297405242917,-1.243318975895643,-2.590709736162424
1683691143495748000,0.551748046875,-3.20747443780601,-1.6971458627015352,-2.664950445893407
1683691143505718000,0.561718017578125,-3.257949072024226,-2.128391061473638,-3.717743342801928
1683691143515689000,0.57168896484375,-3.32109088011384,-2.254659918475151,-4.317447019529342
1683691143525660200,0.58166015625,-3.126009037518501,-2.5563094539105893,-3.618132044970989
1683691143535630800,0.591630859375,-3.670696929466724,-3.039963031442463,-3.4946284148991107
1683691143545600800,0.601600830078125,-3.970655443075299,-3.271261558061838,-3.2943525107920166
1683691143555572000,0.611572021484375,-3.6471594020128246,-3.5652404127389192,-2.1988246340066193
