time,seconds_elapsed,z,y,x
1683691958838001400,16.28000146484375,0.09045008625388144,7.336525960636139,-8.616821206751466
1683691958847972400,16.289972412109375,1.4192273314654826,7.068769926974177,-7.4596777085304256
1683691958857944600,16.299944580078126,1.519629487413168,6.166979492437839,-5.333579288038611
1683691958867915300,16.309915283203125,1.855996115964651,4.668472872552275,-3.3306063119560476
1683691958877886200,16.31988623046875,3.4934067641496656,3.158396810904145,-2.446255087998509
1683691958887857400,16.329857421875,4.390147514081001,2.064613731959462,-3.724709674683213
1683691958897829400,16.339829345703127,4.612809437519312,1.4805325717777014,-6.464990379109978
1683691958907800300,16.34980029296875,4.228426673817634,1.7045897489666937,-8.833981610164045
1683691958917771300,16.359771240234377,3.7501194257497787,2.384762800681591,-10.654657990944385
1683691958927742500,16.369742431640624,3.8407144734323024,3.083077073764801,-12.159618317013978
1683691958937714400,16.37971435546875,3.965349737882614,3.6226468920469284,-13.289974930596351
1683691958947685400,16.389685302734375,3.87283395127058,4.219041590356826,-14.26218563979268
1683691958957656300,16.39965625,4.431383195310831,4.923271809485555,-14.846121838545798
1683691958967627300,16.409627197265625,4.219450755679607,5.977248947742581,-15.04086232035756
1683691958977599500,16.419599609375,3.7229298055291173,7.105235909584164,-14.520646021842955
1683691958987570200,16.429570068359375,3.837947346806526,8.397122224771977,-14.0006366440773
1683691958997541400,16.439541259765626,4.107577942168712,9.582035188928247,-12.789059544879198
1683691959007512300,16.44951220703125,2.1175031722344455,10.222322220456599,-10.89450602698326
1683691959017484500,16.459484619140625,0.5465465984921902,10.435663357841968,-8.551046712070702
1683691959027455200,16.469455322265624,-1.431809749662876,9.938366162621975,-6.281870776987075
1683691959037426400,16.479426513671875,-3.25784794973731,10.462246244341134,-4.193404460275173
1683691959047397400,16.4893974609375,-2.7077228351712224,11.399433570951222,-1.8707792590767145
1683691959057369300,16.499369384765625,-3.0772225025177,11.285415562105179,1.081462818814814
1683691959067340300,16.50934033203125,-6.169824944996834,10.551059669303893,3.6819048444405196
1683691959077311500,16.5193115234375,-6.527519608259201,9.550916412565112,5.803724272438884
1683691959087282400,16.529282470703127,-1.5955881069779394,5.5438224594086405,7.144179680484533
1683691959097254400,16.53925439453125,5.481632252955436,-0.6777548846572637,8.707360140332579
1683691959107225300,16.549225341796873,9.473412901645899,-5.261708230048418,12.111669986402987
1683691959117196300,16.5591962890625,7.486644041389226,-2.927719923314452,14.922473256820439
1683691959127168500,16.56916845703125,2.5697160479724404,1.0011211618602276,15.37941622982025
1683691959137139200,16.57913916015625,-3.589886778217554,0.7206792496263981,12.79317808611393
1683691959147110400,16.5891103515625,-8.501381056147814,-1.9930483789175748,8.884915094065665
1683691959157081300,16.599081298828125,-11.289857928466796,-4.4779006163358686,5.095264452916384
1683691959167053600,16.609053466796876,-9.397022904926539,-7.027194638526439,3.16956848552078
1683691959177024300,16.619024169921875,-3.8935610974788664,-9.936461790305376,2.5293553960114714
1683691959186995500,16.628995361328126,1.8031809099696576,-12.614661593872308,2.3484202983208
1683691959196966400,16.63896630859375,4.010028253042698,-14.707837987971304,1.8854434519842267
1683691959206938600,16.648938720703125,0.32837285331860183,-15.322244143790005,0.97103406663239
1683691959216909300,16.658909423828124,-4.036258672842383,-14.492391402739285,-0.5149075245819985
1683691959226880300,16.66888037109375,-5.687089359092712,-12.940270681566,-2.069671892131865
1683691959236851500,16.6788515625,-5.3276317778110505,-11.352150426250695,-3.4972304140910504
1683691959246823400,16.688823486328126,-4.6618087384879585,-9.807759422546624,-4.599634314125776
1683691959256794400,16.69879443359375,-4.8659869107306,-8.386551730918884,-4.951851422759891
1683691959266765300,16.708765380859376,-5.515910954654217,-7.614989266273379,-3.5526115250512955
1683691959276736500,16.718736572265627,-6.281801803404092,-7.362951610746979,-0.9505433595284819
1683691959286708500,16.72870849609375,-6.192247204685211,-6.890324746403098,1.0530977250739932
1683691959296679400,16.738679443359374,-5.025494751119614,-6.6506848001569505,2.2442536752730606
1683691959306650400,16.748650390625,-3.0567998922139403,-7.073338550063967,2.8593472288340327
1683691959316621300,16.758621337890624,-1.5091101392254231,-8.078965791171788,2.980630552507937
1683691959326593300,16.76859326171875,-0.3814522632077336,-10.008065721791983,2.607891757109761
1683691959336564200,16.778564208984374,0.17080168008059263,-12.659042002868652,2.8274729579284785
1683691959346535400,16.788535400390625,-0.08381576280593872,-15.029567019361256,4.500115370753408
1683691959356506400,16.79850634765625,-0.2116694047808647,-16.88600503387451,7.306650462332367
1683691959366478300,16.808478271484375,-0.4980807468131184,-18.082493285012244,10.35395421192646
1683691959376449300,16.81844921875,-3.1535052394703027,-18.763159673202036,11.703228301721811
1683691959386420500,16.82842041015625,-4.764923952786624,-18.831555748558042,12.09329612532258
1683691959396392400,16.838392333984373,-3.779581667077541,-19.318266083312032,12.851765884160995
1683691959406363400,16.84836328125,-3.272370980608463,-19.672240849268434,12.133360424685478
1683691959416334300,16.858334228515623,-4.442716782490908,-18.73967358367443,9.958822090673445
1683691959426305300,16.86830517578125,-5.683145005381107,-16.738661094009874,6.855904590407014
1683691959436277500,16.878277587890626,-6.628984425002336,-14.301382508671283,3.4683787058770656
1683691959446248200,16.888248291015625,-7.02587011192441,-11.80634614636898,0.7525371539190411
1683691959456219400,16.898219482421876,-5.700374372601509,-9.49569896773398,-0.7045812245234847
1683691959466190300,16.9081904296875,-4.371555334074795,-7.702364182865619,-2.5599542401537296
1683691959476162600,16.91816259765625,-4.237583793741464,-6.7190206697583195,-6.27785160447359
1683691959486133200,16.92813330078125,-1.6638605559542774,-6.815358645007014,-9.057185385394096
1683691959496104400,16.9381044921875,1.5519897882699965,-8.321596151405572,-9.894580796909331
1683691959506075400,16.948075439453124,2.2412106543153523,-9.660471596783399,-7.586275797486305
1683691959516047400,16.95804736328125,0.9106623077780007,-10.086093548846245,-3.216149327170849
1683691959526018300,16.968018310546874,-0.8759028368249535,-10.791479367750883,-0.24494945083111525
