time,seconds_elapsed,z,y,x
1683692253301331200,0.041331298828125,0.013477321210503577,0.7402402746647596,-1.4236290735557675
1683692253311302400,0.051302490234375,0.354420171636343,0.6451891243562102,-1.2433929179146885
1683692253321274600,0.061274658203125,0.7097071892350911,0.557769199578464,-1.0466882964231072
1683692253331245300,0.071245361328125,0.8285983570754527,0.610390198175609,-1.019510074379295
1683692253341217500,0.081217529296875,1.0397457838088273,0.579349163223803,-1.1191633116558193
1683692253351189200,0.091189208984375,1.2377473132431507,0.46416181833744047,-1.2317894277520478
1683692253361160400,0.101160400390625,1.162555001875758,0.3419417983353138,-1.059161628222838
1683692253371132400,0.11113232421875,1.1628262200325727,0.17923779225349426,-0.8605576028507202
1683692253381103600,0.121103515625,1.172676582917571,0.16814064417779445,-0.5718582960117607
1683692253391075300,0.131075439453125,1.0991016436189411,0.027614275373518467,-0.26282668750099836
1683692253401047600,0.141047607421875,1.1939251226514578,-0.13355506848692894,-0.10329656221494078
1683692253411018500,0.1510185546875,1.2070113987177609,-0.1540612654209137,0.01233063539341092
1683692253420990500,0.160990478515625,0.951276057717204,0.1616898606032133,0.13576426896899937
1683692253430961400,0.17096142578125,-0.08167349008023739,0.5428849341794848,0.22507358768992125
1683692253440933400,0.180933349609375,-1.178618247926235,0.5933414482191205,0.2605250594951212
1683692253450905300,0.1909052734375,-1.5335107132494448,0.1768988279119134,-0.04540639104321599
1683692253460876500,0.20087646484375,-0.9020341801643371,0.1233759120389819,-0.21536898995116352
1683692253470848300,0.21084814453125,-0.12471709751486777,0.4822533553451299,-0.12054214991778135
1683692253480820500,0.220820556640625,-0.09978431631028652,0.9564601823568344,0.25384587399214503
1683692253490791400,0.23079150390625,0.2309668104469776,0.46767362585067745,0.12421521240733563
1683692253500763400,0.240763427734375,1.464759248584509,-0.7662175964862108,-0.1024973746612668
1683692253510734300,0.250734375,1.7601356950998306,-1.1951774608001111,-0.05248531645350158
1683692253520706300,0.260706298828125,0.8190437622666359,-0.9636460022076964,-0.7308929659310728
1683692253530678500,0.270678466796875,0.39077100343406196,-0.9732543730303644,-1.8356321039803325
1683692253540649500,0.2806494140625,0.8062748815864325,-0.7388567113518715,-2.4043135965868827
1683692253550621400,0.290621337890625,1.0734230124831199,-0.009587035773694515,-1.9628660066217183
1683692253560592400,0.30059228515625,0.6252478678286075,0.8836892529174685,-0.6837948954738676
1683692253570564600,0.310564697265625,0.11577332808077334,1.5050512192234395,0.8741776204675435
1683692253580536300,0.320536376953125,0.5641600696593523,1.615298769620061,1.7535830585859715
1683692253590507500,0.330507568359375,1.5475427457332611,1.1872434529304503,1.8838366013094783
1683692253600479500,0.3404794921875,0.7309428694874048,0.44400575001537795,1.2009662002693862
1683692253610450400,0.350450439453125,-0.9027297612130641,-0.3251017226934433,-0.21473661033175884
1683692253620422400,0.36042236328125,-0.7972218065589666,-0.13739099338799715,-0.3867538767471909
1683692253630394400,0.370394287109375,-0.5425076252996921,0.3365305869415402,-0.17045535086095331
1683692253640365300,0.380365234375,-1.2281015330195426,0.30305326475352046,-0.4793821107577532
1683692253650337500,0.390337646484375,-1.7914701600402592,0.24585838236957788,-0.37175562957972286
1683692253660308500,0.40030859375,-2.0820845067203044,0.2998439473181963,-0.3534425587758422
1683692253670280400,0.410280517578125,-2.066794583129883,0.3679015845000744,-0.5954398452704772
1683692253680252400,0.42025244140625,-2.069121564772725,0.6317179406255483,-0.8754341963998973
1683692253690223400,0.430223388671875,-2.7700439745277166,0.9707359604686498,-1.1391835517037658
1683692253700195300,0.4401953125,-3.2162674005925656,0.919796631348133,-1.7527635588966308
1683692253710166500,0.45016650390625,-2.962832153227925,0.6758563575595616,-2.188364322529733
1683692253720138200,0.46013818359375,-2.8461913946628568,0.839165051536262,-2.1036105482213197
1683692253730110500,0.4701103515625,-2.526998603752255,1.0181856939077376,-1.651988916374743
1683692253740081400,0.480081298828125,-2.076754251608252,0.9633040569022298,-1.1560327605001628
1683692253750053400,0.490053466796875,-1.6687112108558415,0.5957540623188018,-1.0930397862967103
1683692253760024300,0.5000244140625,-1.6060820284634827,0.3929068464189768,-0.9047701809994876
1683692253769996300,0.509996337890625,-1.427839092466235,0.3840124690845608,-0.4584524277146905
1683692253779968500,0.519968505859375,-0.5477519556939602,0.15680939508527517,-0.4690790356691926
1683692253789939500,0.529939453125,0.1846907969623804,-0.008724573725461959,-0.630006460532546
1683692253799911400,0.539911376953125,0.14507014971375465,-0.027105449068546294,-0.6561090161688625
1683692253809882400,0.54988232421875,0.13543138375282288,-0.07221680268794298,-0.8202206240262836
1683692253819854600,0.5598544921875,0.4173001139193773,-0.1102899282336235,-0.9863474441636353
1683692253829826300,0.569826416015625,0.43412499199211596,0.016995266203582285,-1.029948831611499
1683692253839797500,0.579797607421875,0.44516251883506774,0.14261545003801585,-0.973260802771151
1683692253849769500,0.58976953125,0.5452063628643751,0.18604718000739812,-0.8932477201838046
1683692253859740400,0.599740478515625,0.5920072770059108,0.17817630050182343,-0.9389778632886707
1683692253869712400,0.60971240234375,0.6607587416708469,0.18303835358023643,-0.9872164820831268
1683692253879684400,0.619684326171875,1.2883844445466994,0.24833324805051088,-1.0161394289024173
1683692253889655300,0.6296552734375,1.1363415332108735,0.2720385332867503,-0.5933177750825882
1683692253899627500,0.63962744140625,0.29879589956998825,-0.2373173485174775,-0.43507191745340823
1683692253909598500,0.649598388671875,1.079585042244196,-0.28928865103423596,-0.4697187948774546
1683692253919570400,0.6595703125,1.1778402492910622,0.20842706185877322,-0.6047161711271852
1683692253929542400,0.66954248046875,1.4517852007210255,0.3466778869464993,-0.6846705823298543
1683692253939513300,0.679513427734375,1.8024053955525159,0.32622634280920026,-0.5968637771263718
1683692253949486000,0.689486083984375,2.0688748965352772,0.4722840422555804,-0.7621274045631289
1683692253959457000,0.69945703125,2.1059657330453394,0.6486760896891355,-0.8403366525989026
1683692253969429000,0.709428955078125,2.0959061113238335,0.6889683525890111,-0.7800717881850898
1683692253979401000,0.71940087890625,2.0017624312490225,0.5567457017496228,-0.8381800590869039
1683692253989372000,0.729371826171875,1.7395447424918413,0.3830053378686309,-0.879443943497911
1683692253999343900,0.73934375,1.608088107588887,0.26993396222293375,-0.8314037698850035
1683692254009315000,0.749315185546875,1.6862556353747844,0.2031882844224572,-0.850003037219122
1683692254019286800,0.759286865234375,2.020031078389287,0.4801318331465125,-0.9122913702845573
1683692254029259000,0.769259033203125,2.132031902194023,1.011193058541417,-0.856921657501161
