time,seconds_elapsed,z,y,x
1684131575228947500,117.53494750976563,0.02551262691915035,0.026966186728328463,0.029423662883043288
1684131575238918400,117.54491845703124,0.02896656676530838,0.019714608164876697,0.03644961599707603
1684131575248888300,117.55488842773437,0.015264789149165153,0.0057572483524680135,0.02442600072622299
1684131575258859500,117.56485961914062,0.022987492355704305,0.0025187048226594923,0.013185644787549971
1684131575268830200,117.57483032226563,0.004591711704432964,-0.006299100144207477,-0.0014718261182308195
1684131575278800100,117.58480004882813,0.005603811356425285,-0.0005023965641856193,-0.012046411624550819
1684131575288771300,117.59477124023438,0.011093640944361686,-0.0007819441579282283,-0.009776713126897811
1684131575298742300,117.6047421875,0.004177577945590019,-0.011262713900953531,0.003940846580266952
1684131575308712200,117.61471215820312,0.010108721560239791,-0.013208148880302905,-0.009478022441267967
1684131575318683400,117.62468334960937,0.011872224101424217,-0.0026895313449203967,-0.009890110373497008
1684131575328654300,117.634654296875,0.01629413219690323,0.00881605140119791,-0.004315525111556053
1684131575338624300,117.64462426757812,0.012732055801153183,0.011839490875601768,-0.011357844838500022
1684131575348595500,117.65459545898437,0.004778174187242985,0.02631166834235191,-0.004720598781108856
1684131575358566400,117.66456640625,0.00530950458496809,0.030869331646710633,0.006375380250811576
1684131575368536300,117.67453637695313,0.014982465076446532,0.021917525036633013,0.012712182056903838
1684131575378507300,117.68450732421876,-0.0007914426386356353,0.015735475400835273,0.015257190364599226
1684131575388478200,117.69447827148437,-0.003240589356422424,-0.0009590542905032635,0.015060791009664535
1684131575398449200,117.70444921875,0.015045008918642997,-0.024055998370051384,0.010201076018810271
1684131575408419300,117.71441943359375,0.018743863436579702,-0.025782676032185554,0.02318155362308025
1684131575418390300,117.72439038085938,0.023264555731415747,-0.01640884461775422,0.02576104872226715
1684131575428360200,117.73436010742188,0.031001579724252222,-0.01712692975923419,0.02653787831366062
1684131575438331400,117.74433129882813,0.018205811037123203,0.005411795915663242,0.028072832795977592
1684131575448302300,117.75430224609374,0.035850481060147286,0.012991145128756761,0.0149316116720438
1684131575458272300,117.76427221679687,0.0270136791318655,0.018123685711622237,0.007649637970328331
1684131575468243500,117.77424340820312,0.03299596841186285,0.012975801429152488,-0.002763619494438171
1684131575478214100,117.78421411132813,0.02889408605098724,0.016405629747360945,0.002292494851350784
1684131575488184300,117.79418432617187,0.022768004386126993,0.012992460303008555,0.011506313398480414
1684131575498155300,117.8041552734375,0.008161679145693778,0.011681231573969124,0.01045125138759613
1684131575508126200,117.81412622070313,0.007562836469709872,0.007227613165974617,0.02018529441654682
1684131575518096100,117.82409619140626,0.015854571735858917,0.01776610444560647,0.017759528574347493
1684131575528067300,117.8340673828125,0.010565525417029858,0.019726006341725586,0.01332300743162632
1684131575538038300,117.84403833007812,0.022175006929039953,0.026100071418285367,0.018698855251073836
1684131575548009500,117.85400952148437,0.0061079614862799645,0.02453150692731142,0.01716097815930843
1684131575557979400,117.8639794921875,0.01284632983058691,0.035009061799943446,0.008933832561969756
1684131575567950300,117.87395043945313,0.010723054066300391,0.027246611104905602,0.011841244441270828
1684131575577921300,117.88392138671875,0.014153320775926112,0.00975961586162448,0.0034147768795490265
1684131575587891500,117.89389135742188,0.014921090278029441,-0.0008222761683166027,0.003016132950782776
1684131575597862100,117.90386206054687,0.011245616635680198,-0.004360094905644655,0.007580664387345314
1684131575607833300,117.91383325195312,0.021726094117760657,-0.0028866613522171972,0.009841010534763335
1684131575617803300,117.92380322265625,0.01492722775787115,0.013721359099447727,0.015075988578796386
1684131575627774200,117.93377416992188,0.02364215687215328,0.021621318569034337,0.004568623089790344
1684131575637744000,117.943744140625,0.014487375035881996,0.030464111846685408,0.012863573226332664
1684131575647715300,117.95371533203125,-0.00019669161587953566,0.021304507704824206,0.00428688353896141
1684131575657686300,117.96368627929688,0.0005012275204062461,0.007508475933969021,-0.010109890604019164
1684131575667656200,117.97365625,0.007438041046261787,-0.0005824760630726814,-0.0009568623334169388
1684131575677627400,117.98362744140626,0.01974924108684063,-0.010088993946462869,-0.00858428847193718
1684131575687598300,117.99359838867187,0.01258709437251091,-0.011786299383640288,-0.0012520458877086638
1684131575697569300,118.0035693359375,0.0060620765179395675,-0.008904314206540583,-0.0009463409394025802
1684131575707539200,118.01353930664062,0.01277531042098999,-0.007800736878812313,-0.004911152917146683
1684131575717510100,118.02351025390625,0.010744681376218795,-0.0036984161265194416,-0.00030336686074733735
1684131575727481300,118.0334814453125,0.012382511711120604,-0.005174772289395332,-0.010927636727690697
1684131575737451300,118.043451171875,0.01255962184369564,0.0020826514929533,-0.012470774516463279
1684131575747422200,118.05342211914062,0.016666472640633583,-0.007140811665356159,-0.010854571491479873
1684131575757393400,118.06339331054687,0.01078676695227623,-0.0029744857661426066,-0.004746902266144752
1684131575767363300,118.07336328125,0.011884206800162792,-0.00834390384480357,0.004602525359392166
1684131575777334300,118.08333422851562,0.01289163027703762,-0.0020171850413084028,0.012416998502612114
1684131575787305500,118.09330541992188,0.010037117628753185,0.008211217375844716,0.021177228063344954
1684131575797275400,118.103275390625,0.0031537878558039662,0.012599661593139171,0.018044775256514548
1684131575807246300,118.11324633789063,0.013773089286684989,0.018509470158815385,0.015813070681691167
1684131575817216500,118.12321655273438,0.030776246535778044,0.022770488604158163,0.015395722052454947
1684131575827187700,118.13318774414063,0.0290092368632555,0.02188186920136213,0.010474047741293907
1684131575837158700,118.14315869140626,0.02109948665201664,0.022341011145710944,0.008211363506317139
1684131575847129900,118.1531298828125,0.027988953904807566,0.015047785397619008,0.004449965146183967
1684131575857099800,118.16309985351562,0.019276655139029025,0.017347440642118454,0.009202128109335898
1684131575867071000,118.17307104492187,0.020415596041083336,0.016656681898981333,0.013448095116019248
1684131575877041000,118.183041015625,0.024306173738837242,0.019422347220033408,0.022814473876357075
1684131575887011800,118.19301171875,0.024776129338145256,0.013377514097839592,0.028604163193702695
1684131575896982800,118.20298266601563,0.014453472766280173,0.008723258551210164,0.021718495333194733
1684131575906953700,118.21295361328124,0.02164192296564579,0.005450228229910135,0.01974924108684063
1684131575916923600,118.22292358398437,0.02234597958177328,0.004689765251427888,0.021028759503364563
1684131575926894800,118.23289477539062,0.01853665042668581,-0.003075900314003229,0.014489128601551056
1684131575936865800,118.24286572265625,0.020241993039846418,0.00001578209102153778,0.0023135376393795012
1684131575946835700,118.25283569335937,0.017965280279517173,0.009595949732512234,0.0033452187746763227
1684131575956807000,118.26280688476562,0.01092266829162836,0.0069172320425510405,0.0003822773158550262
1684131575966777900,118.27277783203125,-0.001201192483305931,0.010156213963776826,0.004034954604506492
1684131575976747800,118.28274780273438,0.012611059769988059,0.0019391513690352438,0.010494506007432937
1684131575986719000,118.29271899414063,0.01601297716796398,0.0005791150622069835,0.004861468556523323
1684131575996690000,118.30268994140626,0.008111410263180732,0.004814268413931131,0.004467500802874565
1684131576006659800,118.31265991210938,0.005322071805596351,-0.0022692601062357424,0.0037239889591932293
1684131576016630800,118.322630859375,0.016034019955992698,-0.012202186708152294,0.0043862522602081296
1684131576026601000,118.33260107421874,0.013758476239442825,-0.009273732040822505,-0.000803133076429367
1684131576036571600,118.34257153320313,0.007645546317100524,-0.003497778987884521,0.002831424033641815
1684131576046542800,118.35254296875,0.011922785244882106,0.006290186185389757,-0.0034586160212755203
1684131576056512800,118.3625126953125,0.007794014877080917,0.0027114509157836436,-0.005144961673021317
1684131576066483700,118.37248364257813,-0.0016267244189977644,0.0009751286424696445,-0.0017190788775682448
