1684123986076171500,0.034171630859375,-0.8845178126960992,0.33260523019134997,-0.5066685424163937
1684123986086141700,0.0441416015625,-0.8530664433777332,0.3109510322660208,-0.5522364076316356
1684123986096111900,0.05411181640625,-0.83018884113729,0.28627894782423974,-0.38324674540907144
1684123986106081800,0.064081787109375,-0.6491571512043476,0.13959201056361198,0.1592629257172346
1684123986116051700,0.0740517578125,-0.5271861375272273,-0.16323358291387557,0.642608167952299
1684123986126021600,0.084021728515625,-1.0345026224583387,-0.4703478134959936,1.022532783201337
1684123986135991600,0.093991455078125,-1.147991054472327,-0.2227887646883726,0.8234265073955058
1684123986145961700,0.103961669921875,-0.7259399466335773,0.14551964704692363,-0.4741074582904577
1684123986155931600,0.113931640625,-0.9709498954802751,0.9685445879042148,-0.15046207188516855
1684123986165901600,0.123901611328125,-1.1978946108043194,1.2891092516899108,0.9243430426061153
1684123986175871500,0.13387158203125,-0.40274084269106386,0.4813736499011516,0.7691372833251953
1684123986185841700,0.143841552734375,-0.05008943429291248,0.15114917736649514,0.6874930193394422
1684123986195811800,0.153811767578125,0.03957388549745083,0.29524229874163865,0.6238195885911584
1684123986205780700,0.16378076171875,0.22464637525379658,0.31015257536470886,0.4671586620658636
1684123986215750700,0.173750732421875,0.38190906706452366,0.29513211636543274,0.36325346643328665
1684123986225720600,0.183720458984375,0.2549082425266504,0.3473372276380658,0.380847283051908
1684123986235690500,0.1936904296875,0.322315891367197,0.08036094617694615,-0.16999065595865248
1684123986245661700,0.20366162109375,0.2219078902006149,0.2057142957687378,-0.21308803940713406
1684123986255631600,0.213631591796875,0.8849065197527408,0.48377428130209443,0.5150675374493002
1684123986265601500,0.2236015625,0.86209906013906,0.4200836071580648,0.39575814419686794
1684123986275571700,0.23357177734375,0.17561375653743744,0.2208580888867378,0.03977788363695144
1684123986285542000,0.2435419921875,0.28448680371046065,0.47601826034784317,0.10394581990391015
1684123986295510800,0.2535107421875,0.15565642565786839,0.644732612760365,0.24189620074033735
1684123986305480700,0.263480712890625,-0.13767477876544,0.722499743051827,0.1280596859410405
1684123986315450600,0.27345068359375,-0.11034662685692309,0.7812719577550887,0.15022738634645938
1684123986325420500,0.283420654296875,-0.24460136804580687,0.9344044178932904,0.3451303652435541
1684123986335390500,0.293390380859375,-0.3157113785356283,0.7966390382349491,0.8307330310165881
1684123986345360600,0.303360595703125,-0.6306435893923044,-0.05210837289988994,0.9102858756810426
1684123986355330800,0.313330810546875,-1.1260241373360156,0.35089141298830506,0.4289356066554785
1684123986365300700,0.32330078125,-0.7162059036046267,1.5627198565989733,0.507977286927402
1684123986375270700,0.333270751953125,-1.2359890713989734,1.2486693970128893,0.12295008784234523
1684123986385240600,0.343240478515625,-1.8651614191949366,0.4499474150240421,0.31841391549259423
1684123986395210800,0.353210693359375,-1.2700363024294377,1.1547291305556893,0.2741770066201687
1684123986405180700,0.3631806640625,-0.8415092765748501,0.3483431898102164,-2.1785504922628403
1684123986415150600,0.373150634765625,0.024940964511036872,-1.4615166134014725,-2.9005665434509513
1684123986425119700,0.38311962890625,0.8968196603864431,1.9252897246822713,-0.1928127286195755
1684123986435089700,0.393089599609375,0.32127661144733427,2.4455086535453794,3.470390045699477
1684123986445059800,0.403059814453125,0.6337608446300029,2.297461241586506,5.355246345445513
1684123986455029800,0.41302978515625,0.5633522604078054,-0.19204700494408605,4.34587524163425
1684123986464999700,0.422999755859375,0.9474597142994403,-2.394093523606658,1.6152485007375479
1684123986474969600,0.432969482421875,1.9748580577105284,-0.9635475102692842,0.6936188087433576
1684123986484939500,0.442939453125,1.8773188899785278,-2.6154443644464016,-1.7693851694822311
1684123986494909700,0.45290966796875,2.5929355955183504,-3.9923441277921197,-3.4667338612794873
1684123986504879600,0.462879638671875,3.669993749633431,-4.305943336479365,-3.9483272914111613
1684123986514849500,0.472849609375,4.25855351653397,-3.8561677708908912,-4.4623459043294185
1684123986524819700,0.48281982421875,4.30723133046329,-1.9196870823696255,-3.6498195611327886
1684123986534789600,0.49278955078125,3.4636265429139135,-1.1947355622515081,-1.7773276529192923
1684123986544759800,0.502759765625,3.466173304787278,-0.7357356567218899,-0.3656687108814716
1684123986554728700,0.512728759765625,2.863892471048236,-0.3224193517416715,-0.9226169494658708
1684123986564698600,0.52269873046875,2.6581138778716324,-0.2662225404843688,-1.2638994071096181
1684123986574668500,0.53266845703125,2.1861779184013606,-0.1527598274335265,-1.2882237010270357
1684123986584638700,0.542638671875,1.4331348607867955,-0.037381928411126135,-0.9451409159630536
1684123986594609000,0.55260888671875,1.0106015223890543,0.12902473158091307,-0.5116203196048736
1684123986604578800,0.562578857421875,0.4254278907954693,0.9367635482400655,-0.15826806946098804
1684123986614548700,0.572548828125,0.10214929187595843,1.10875531488806,0.19768647213578222
1684123986624518700,0.5825185546875,0.1663485000640154,1.1804290967404842,0.3132727532118559
1684123986634488600,0.592488525390625,1.3685761716365814,1.3037903957322239,0.85754855722785
1684123986644458800,0.602458740234375,-1.4224369411617517,1.7276386161208153,1.6793980245649813
1684123986654428700,0.6124287109375,-1.4025520909965037,0.6439797485664487,2.836011945953965
1684123986664398600,0.622398681640625,0.1049783778220415,-0.6767316790893674,1.8900038917675612
