time,seconds_elapsed,z,y,x
1684131134017042400,0.05204248046875,0.07578852369487285,-0.03631809857189655,0.011503390789031983
1684131134027015400,0.062015380859375,-0.451764109057188,-0.06064034666270017,0.07015782433152198
1684131134036987600,0.071987548828125,-0.6269482420057058,-0.019320348150283096,0.11807575980424881
1684131134046960400,0.08196044921875,-0.3864741830229759,-0.07205445173308253,-0.04478489814400673
1684131134056932400,0.091932373046875,-0.44167643028497694,-0.11776713224649428,-0.20355039573311803
1684131134066904600,0.101904541015625,-0.3673305066138506,-0.08616057236641644,-0.2087590702921152
1684131134076877300,0.111877197265625,-0.35266543692350383,0.09926716056838632,-0.2727805838257074
1684131134086849500,0.121849609375,-0.5822820018053054,0.3113144587509334,-0.28546353978812694
1684131134096821200,0.1318212890625,0.10239771367907524,0.22736557108461855,0.056227498656511304
1684131134106794200,0.141794189453125,1.281810911375284,0.11896131046712398,0.06293664090633391
1684131134116766500,0.151766357421875,0.8492202893435955,0.023850392795354128,-0.021322189491987227
1684131134126739500,0.161739501953125,-0.7104828497827053,0.023745324985682964,-0.03660392977595329
1684131134136711400,0.17171142578125,-1.3596551985561847,0.14483634095788,0.042238136270642275
1684131134146683400,0.181683349609375,-0.7418892109155655,0.23902415243536232,0.4668652320772409
1684131134156656400,0.191656494140625,0.1625830100506544,0.26739289943799377,0.6044985097885132
1684131134166628400,0.20162841796875,0.16174012948572636,0.19228008304759858,0.407871191316843
1684131134176601300,0.211601318359375,-0.5066957226842641,0.36923955510556694,0.1413163501381874
1684131134186573600,0.221573486328125,-0.48516748922616243,0.5279268728919327,-0.07857669310867786
1684131134196545300,0.231545166015625,-0.6164069742470979,0.26087314228042957,-0.18107962072789668
1684131134206518500,0.2415185546875,-0.5952747543692588,0.09603227030038833,0.027012510088086125
1684131134216490500,0.251490478515625,-0.7433721429497003,0.21132176038697362,-0.26185236257612704
1684131134226462500,0.26146240234375,-0.8045110867843032,0.09491495670825242,-0.3505202415883541
1684131134236435500,0.271435546875,-0.5063122763246297,-0.09165259391143918,-0.07279927875101566
1684131134246407400,0.281407470703125,-0.30044191321134567,-0.2761658423498273,-0.14487258131504058
1684131134256380400,0.29138037109375,-0.16524521499723194,0.014603548761457204,-0.03963058412075043
1684131134266352400,0.301352294921875,-0.34471886183321476,0.3134808430045843,0.22358897515535353
1684131134276324600,0.31132470703125,-0.5550912125408649,0.8924471443906425,1.0144131896317004
1684131134286297300,0.32129736328125,-0.811581463561952,0.6771532655023038,1.3706149839878081
1684131134296269300,0.331269287109375,-0.9844301393002272,0.05435322921723127,0.9751806649178266
1684131134306241500,0.341241455078125,-0.8132736544325947,-0.47249563917964693,0.3342857306241989
1684131134316214300,0.35121435546875,-0.6168459501862525,-0.3357609177432954,0.08408581191897392
1684131134326187300,0.361187255859375,-0.24185645325183866,-0.06814589998722076,0.4526718715518713
1684131134336160500,0.371160400390625,-0.19848770551607012,0.03887771992683411,0.8666969093233347
1684131134346132200,0.38113232421875,-0.8183947968386113,0.17606646874099968,1.1381021131426095
1684131134356105200,0.391105224609375,-0.5429781654208898,-0.04605594099313021,2.4653783061414956
