1.684117407859171584e+18,7.017163085937500044e-02,8.710385457897251715e-02,6.721126286470472389e-01,1.333841214187388324e+00
1.684117407869143808e+18,8.014379882812500133e-02,1.488441454019688026e-01,6.050866567607178226e-01,1.161888027255977507e+00
1.684117407879116544e+18,9.011645507812500455e-02,2.127596387007349432e-01,5.367496704874907820e-01,9.951281581597938297e-01
1.684117407889088512e+18,1.000886230468750054e-01,2.682979489332251721e-01,4.724114400987998175e-01,8.433874382248389701e-01
1.684117407899060480e+18,1.100605468749999982e-01,3.027105499698343194e-01,4.186718849505705609e-01,7.151043245619282951e-01
1.684117407909033472e+18,1.200334472656249957e-01,3.015420840599138952e-01,3.831423876725975619e-01,6.168749482888532532e-01
1.684117407919005696e+18,1.300056152343750104e-01,2.496429842292858803e-01,3.738704473198181111e-01,5.533590803208102704e-01
1.684117407928977408e+18,1.399772949218749951e-01,1.326499557499447035e-01,3.985162665336143273e-01,5.274726410689734024e-01
1.684117407938950656e+18,1.499506835937499949e-01,-6.121035058618702618e-02,4.633684068952772517e-01,5.407282247398975672e-01
1.684117407948922624e+18,1.599226074218750016e-01,-3.392019972952040607e-01,5.723098775253758763e-01,5.935714077386947674e-01
1.684117407958895616e+18,1.698955078125000129e-01,-7.022911760445528229e-01,7.258626386945029596e-01,6.855865798395346378e-01
1.684117407968867584e+18,1.798676757812500138e-01,-1.143757237189329423e+00,9.204481030219399118e-01,8.154987041618202426e-01
1.684117407978839552e+18,1.898395996093749927e-01,-1.648474989021811332e+00,1.148001308775312923e+00,9.809670218544824793e-01
1.684117407988812800e+18,1.998127441406249982e-01,-2.193105426072367692e+00,1.396063459378209526e+00,1.178235632662293808e+00
1.684117407998784512e+18,2.097844238281250107e-01,-2.747342604595544469e+00,1.648443809327180709e+00,1.401750099309448272e+00
1.684117408008756736e+18,2.197568359375000058e-01,-3.276220498360956412e+00,1.886477483570244029e+00,1.643855111836396654e+00
1.684117408018729728e+18,2.297297363281249893e-01,-3.743306369550069679e+00,2.090808979243517829e+00,1.894661014268725907e+00
1.684117408028701440e+18,2.397014160156250018e-01,-4.114427266399603766e+00,2.243516976959512466e+00,2.142124238554254045e+00
1.684117408038673664e+18,2.496735839843750027e-01,-4.361427576873644796e+00,2.330294057391476770e+00,2.372348342806998911e+00
1.684117408048646656e+18,2.596467285156249805e-01,-4.465376598754325244e+00,2.342337065553402820e+00,2.570091686002577980e+00
1.684117408058618624e+18,2.696186523437499871e-01,-4.418675809423282530e+00,2.277613440333488004e+00,2.719464384201209395e+00
1.684117408068591616e+18,2.795915527343750262e-01,-4.225679138175663319e+00,2.141253028698062888e+00,2.804798224409676521e+00
1.684117408078563584e+18,2.895634765624999774e-01,-3.901717021790514384e+00,1.944961770773437015e+00,2.811664428493998891e+00
1.684117408088535552e+18,2.995356445312499782e-01,-3.470736546784868537e+00,1.705532602689690647e+00,2.727992019451685124e+00
1.684117408098508544e+18,3.095085449218750173e-01,-2.962040051386274353e+00,1.442695982421688061e+00,2.545213637939778284e+00
1.684117408108480768e+18,3.194807128906250182e-01,-2.406746285822612741e+00,1.176662285454463719e+00,2.259347685652341120e+00
