1.684125104964059392e+18,5.305932617187499728e-02,-5.415619691969990601e-01,4.419520551811038644e-01,4.055015969458968805e-01
1.684125104974029312e+18,6.302929687500000155e-02,-5.374589930682094341e-01,3.754683494067966310e-01,4.859741077233379336e-01
1.684125104983998208e+18,7.299829101562499423e-02,-5.321913168807778094e-01,3.112588933685862536e-01,5.648024518833982821e-01
1.684125104993968128e+18,8.296801757812499734e-02,-5.244979233499814653e-01,2.509562197322723343e-01,6.387125509320366046e-01
1.684125105003937280e+18,9.293725585937499811e-02,-5.135264122186080638e-01,1.958975390081863222e-01,7.047030442262561811e-01
1.684125105013907200e+18,1.029072265624999954e-01,-4.989032103411751295e-01,1.470362029496940781e-01,7.601929427619019686e-01
1.684125105023876096e+18,1.128759765624999939e-01,-4.806960501417210652e-01,1.048781540981078425e-01,8.031215341738855429e-01
1.684125105033846016e+18,1.228459472656250051e-01,-4.592985960001490509e-01,6.945670684717009102e-02,8.320011344749126403e-01
1.684125105043815168e+18,1.328151855468749920e-01,-4.352856969722838643e-01,4.035707940140532274e-02,8.459301634081434207e-01
1.684125105053785344e+18,1.427854003906250113e-01,-4.092867801000704686e-01,1.679506265752199468e-02,8.445781930562786810e-01
1.684125105063754240e+18,1.527541503906250098e-01,-3.819075148169132627e-01,-2.255750217265579602e-03,8.281546684156260163e-01
1.684125105073724160e+18,1.627241210937500071e-01,-3.537053079155836333e-01,-1.790377111974734634e-02,7.973701175248607553e-01
1.684125105083693312e+18,1.726933593749999940e-01,-3.252038467693308954e-01,-3.116974375332520406e-02,7.533958187466943679e-01
1.684125105093663232e+18,1.826633300781249913e-01,-2.969238357957569296e-01,-4.283530579372944042e-02,6.978262482435274583e-01
1.684125105103633152e+18,1.926330566406249944e-01,-2.694114188927915765e-01,-5.333681322916544038e-02,6.326463955083978519e-01
1.684125105113602304e+18,2.026022949218750091e-01,-2.432554021769467167e-01,-6.272489096268281383e-02,5.602008482105710341e-01
1.684125105123572224e+18,2.125722656250000064e-01,-2.190908525778810512e-01,-7.069796181355342268e-02,4.831537729525399727e-01
1.684125105133541376e+18,2.225412597656249991e-01,-1.975865979063468336e-01,-7.670257365858827725e-02,4.044228769163957238e-01
1.684125105143511296e+18,2.325112304687499964e-01,-1.794108401678538023e-01,-8.007911548760998643e-02,3.270717786642333147e-01
1.684125105153480192e+18,2.424802246093749891e-01,-1.651688183416426814e-01,-8.022291873269027374e-02,2.541560849932955057e-01
1.684125105163450368e+18,2.524504394531250084e-01,-1.553133671076672440e-01,-7.672994304555456890e-02,1.885348284674628894e-01
1.684125105173419520e+18,2.624194335937499734e-01,-1.500418224082495922e-01,-6.950240710090944962e-02,1.326724820168579677e-01
1.684125105183389440e+18,2.723894042968750262e-01,-1.492044878024750554e-01,-5.880003250878819421e-02,8.846044289414779771e-02
1.684125105193358336e+18,2.823583984374999911e-01,-1.522536965195913639e-01,-4.523380281485590848e-02,5.708002395791757916e-02
1.684125105203328256e+18,2.923283691406249885e-01,-1.582552708459211976e-01,-2.970863558691172815e-02,3.891764608466593417e-02
1.684125105213297408e+18,3.022973632812500089e-01,-1.659679154909779741e-01,-1.332741209657138139e-02,3.353436909089026197e-02
1.684125105223267328e+18,3.122673339843750062e-01,-1.739764835712601099e-01,2.728917953381884698e-03,3.968911445915157543e-02
1.684125105233236224e+18,3.222363281250000266e-01,-1.808496471420163731e-01,1.733065944971762251e-02,5.541593477652080602e-02
1.684125105243206144e+18,3.322060546874999742e-01,-1.852878794713743449e-01,2.952434795662113240e-02,7.815643114054150742e-02
1.684125105253175296e+18,3.421752929687499889e-01,-1.862353448206419682e-01,3.863984940863574719e-02,1.049455148307611163e-01
1.684125105263145472e+18,3.521455078124999805e-01,-1.829439746220407614e-01,4.436661897078381100e-02,1.326407260986895986e-01
1.684125105273114368e+18,3.621142578125000067e-01,-1.749914826199162887e-01,4.678847809166761934e-02,1.581736758573777935e-01
