1.684131457721820160e+18,2.782006835937499839e-02,2.062197753442797377e-01,2.781048567377519820e-01,3.677161797520340364e-02
1.684131457731791104e+18,3.779101562500000039e-02,1.654282515057989289e-01,2.263027752998517939e-01,2.407629524494574180e-02
1.684131457741762048e+18,4.776196289062500239e-02,1.239597384172217986e-01,1.746900862268347121e-01,1.939515445159247300e-02
1.684131457751732992e+18,5.773291015624999745e-02,8.316210394181865195e-02,1.250859907199008414e-01,2.475602025856129748e-02
1.684131457761703936e+18,6.770385742187499944e-02,4.437663803477943925e-02,7.888734685125450841e-02,4.103380573265563713e-02
1.684131457771675136e+18,7.767504882812499567e-02,8.886125994321342203e-03,3.697228327940898368e-02,6.766993608115401404e-02
1.684131457781646080e+18,8.764599609374999767e-02,-2.210894082282193612e-02,-2.710026852562132148e-04,1.025017526335528784e-01
1.684131457791617280e+18,9.761718749999999389e-02,-4.749018103687631387e-02,-3.279793779774587553e-02,1.417499081697194407e-01
1.684131457801587968e+18,1.075878906250000017e-01,-6.620979752872972746e-02,-6.067908908328266404e-02,1.802004992413782924e-01
1.684131457811558912e+18,1.175588378906250037e-01,-7.728787556645555501e-02,-8.384667969999340387e-02,2.115954804691639879e-01
1.684131457821530112e+18,1.275300292968750138e-01,-7.984202960967158591e-02,-1.018834490746770155e-01,2.292152525524825679e-01
1.684131457831501056e+18,1.375009765624999880e-01,-7.316818163656094165e-02,-1.139162488399370898e-01,2.266072518823263604e-01
1.684131457841472256e+18,1.474721679687500120e-01,-5.687706818033574918e-02,-1.186563674999830120e-01,1.983879901237482479e-01
1.684131457851442944e+18,1.574428710937499920e-01,-3.107103060547071471e-02,-1.145964720293556199e-01,1.410267090485432528e-01
1.684131457861413888e+18,1.674138183593749940e-01,3.473154197376932938e-03,-1.003382042263405577e-01,5.351048216270678365e-02
1.684131457871385088e+18,1.773850097656249902e-01,4.516079189570608443e-02,-7.499344719620605615e-02,-6.220453489929970298e-02
1.684131457881356032e+18,1.873559570312499922e-01,9.152164563990924928e-02,-3.858067592386933697e-02,-2.010333808322316285e-01
1.684131457891327232e+18,1.973271484374999885e-01,1.392770774300968184e-01,7.672058806462824301e-03,-3.549418748599968421e-01
1.684131457901297920e+18,2.072978515624999962e-01,1.845566829545532694e-01,6.119887919769240875e-02,-5.134714818240440071e-01
1.684131457911268864e+18,2.172687988281249982e-01,2.232696075138115022e-01,1.181936926782144182e-01,-6.645675425077757215e-01
1.684131457921240064e+18,2.272399902343749944e-01,2.516115113661702707e-01,1.739333332310700753e-01,-7.956287360120063434e-01
1.684131457931211008e+18,2.372109374999999964e-01,2.666599429130906418e-01,2.232686653920367137e-01,-8.946757692440068244e-01
1.684131457941182208e+18,2.471821289062499927e-01,2.669802432014550253e-01,2.611854394916495736e-01,-9.515354297829946573e-01
